,fl_date,op_carrier,iata,icao,state,state_name,airport,latitude,longitude,dep_delay,arr_delay,cancelled,cancellation_code,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
810,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,24.0,21.0,0.0,,21.0,0.0,0.0,0.0,0.0
811,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,24.0,41.0,0.0,,23.0,0.0,17.0,0.0,1.0
812,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,25.0,37.0,0.0,,25.0,0.0,12.0,0.0,0.0
813,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,27.0,20.0,0.0,,6.0,0.0,0.0,0.0,14.0
814,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,29.0,13.0,0.0,,,,,,
815,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,32.0,43.0,0.0,,32.0,0.0,11.0,0.0,0.0
816,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,33.0,17.0,0.0,,0.0,0.0,0.0,0.0,17.0
817,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,39.0,19.0,0.0,,19.0,0.0,0.0,0.0,0.0
818,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,39.0,30.0,0.0,,30.0,0.0,0.0,0.0,0.0
819,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,44.0,29.0,0.0,,23.0,0.0,0.0,0.0,6.0
820,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,47.0,30.0,0.0,,0.0,0.0,0.0,0.0,30.0
821,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,48.0,29.0,0.0,,1.0,0.0,0.0,0.0,28.0
822,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,48.0,36.0,0.0,,36.0,0.0,0.0,0.0,0.0
823,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,50.0,44.0,0.0,,44.0,0.0,0.0,0.0,0.0
824,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,51.0,30.0,0.0,,30.0,0.0,0.0,0.0,0.0
825,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,53.0,51.0,0.0,,0.0,0.0,0.0,0.0,51.0
826,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,60.0,62.0,0.0,,60.0,0.0,2.0,0.0,0.0
827,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,65.0,51.0,0.0,,51.0,0.0,0.0,0.0,0.0
828,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,67.0,61.0,0.0,,0.0,0.0,0.0,0.0,61.0
829,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,70.0,79.0,0.0,,70.0,0.0,9.0,0.0,0.0
830,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,71.0,53.0,0.0,,53.0,0.0,0.0,0.0,0.0
831,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,73.0,85.0,0.0,,0.0,0.0,12.0,0.0,73.0
832,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,76.0,81.0,0.0,,19.0,0.0,5.0,0.0,57.0
833,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,83.0,70.0,0.0,,8.0,0.0,0.0,0.0,62.0
834,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,92.0,76.0,0.0,,12.0,0.0,0.0,0.0,64.0
835,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,93.0,80.0,0.0,,80.0,0.0,0.0,0.0,0.0
836,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,96.0,89.0,0.0,,45.0,0.0,0.0,44.0,0.0
837,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,106.0,89.0,0.0,,25.0,0.0,0.0,0.0,64.0
838,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,113.0,116.0,0.0,,0.0,0.0,116.0,0.0,0.0
839,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,119.0,102.0,0.0,,102.0,0.0,0.0,0.0,0.0
840,2022-01-01,American Airlines Inc.,CLT,KCLT,NC,North Carolina,Charlotte Douglas International Airport,35.214,-80.9431,163.0,138.0,0.0,,24.0,0.0,0.0,0.0,114.0
841,2022-01-01,American Airlines Inc.,CMH,KCMH,OH,Ohio,John Glenn Columbus International Airport,39.998,-82.8919,-6.0,26.0,0.0,,0.0,0.0,26.0,0.0,0.0
842,2022-01-01,American Airlines Inc.,CMH,KCMH,OH,Ohio,John Glenn Columbus International Airport,39.998,-82.8919,-5.0,-32.0,0.0,,,,,,
843,2022-01-01,American Airlines Inc.,CMH,KCMH,OH,Ohio,John Glenn Columbus International Airport,39.998,-82.8919,-4.0,-29.0,0.0,,,,,,
844,2022-01-01,American Airlines Inc.,CMH,KCMH,OH,Ohio,John Glenn Columbus International Airport,39.998,-82.8919,0.0,7.0,0.0,,,,,,
845,2022-01-01,American Airlines Inc.,CMH,KCMH,OH,Ohio,John Glenn Columbus International Airport,39.998,-82.8919,1.0,17.0,0.0,,1.0,0.0,16.0,0.0,0.0
846,2022-01-01,American Airlines Inc.,CVG,KCVG,KY,Kentucky,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,-6.0,-23.0,0.0,,,,,,
847,2022-01-01,American Airlines Inc.,CVG,KCVG,KY,Kentucky,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,5.0,-18.0,0.0,,,,,,
848,2022-01-01,American Airlines Inc.,CVG,KCVG,KY,Kentucky,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,16.0,-1.0,0.0,,,,,,
849,2022-01-01,American Airlines Inc.,CVG,KCVG,KY,Kentucky,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,51.0,104.0,0.0,,11.0,0.0,53.0,0.0,40.0
850,2022-01-01,American Airlines Inc.,CVG,KCVG,KY,Kentucky,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,61.0,66.0,0.0,,61.0,0.0,5.0,0.0,0.0
851,2022-01-01,American Airlines Inc.,CVG,KCVG,KY,Kentucky,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,113.0,100.0,0.0,,100.0,0.0,0.0,0.0,0.0
852,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,A,,,,,
853,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,A,,,,,
854,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,A,,,,,
855,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,A,,,,,
856,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,A,,,,,
857,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,B,,,,,
858,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,,,1.0,B,,,,,
859,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-11.0,-26.0,0.0,,,,,,
860,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-10.0,-24.0,0.0,,,,,,
861,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-8.0,-31.0,0.0,,,,,,
862,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-8.0,-13.0,0.0,,,,,,
863,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-7.0,-33.0,0.0,,,,,,
864,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-7.0,-18.0,0.0,,,,,,
865,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-7.0,-16.0,0.0,,,,,,
866,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,-38.0,0.0,,,,,,
867,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,-25.0,0.0,,,,,,
868,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,-19.0,0.0,,,,,,
869,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,-6.0,0.0,,,,,,
870,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,-1.0,0.0,,,,,,
871,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,0.0,0.0,,,,,,
872,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-5.0,21.0,0.0,,0.0,0.0,21.0,0.0,0.0
873,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-4.0,-19.0,0.0,,,,,,
874,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-4.0,-17.0,0.0,,,,,,
875,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-3.0,-17.0,0.0,,,,,,
876,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-3.0,-11.0,0.0,,,,,,
877,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-3.0,5.0,0.0,,,,,,
878,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-3.0,28.0,0.0,,0.0,0.0,28.0,0.0,0.0
879,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,-2.0,-12.0,0.0,,,,,,
880,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,0.0,-6.0,0.0,,,,,,
881,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,1.0,-14.0,0.0,,,,,,
882,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,1.0,-8.0,0.0,,,,,,
883,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,1.0,15.0,0.0,,1.0,0.0,14.0,0.0,0.0
884,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,2.0,0.0,0.0,,,,,,
885,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,4.0,-9.0,0.0,,,,,,
886,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,4.0,1.0,0.0,,,,,,
887,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,5.0,10.0,0.0,,,,,,
888,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,8.0,-13.0,0.0,,,,,,
889,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,9.0,34.0,0.0,,0.0,0.0,34.0,0.0,0.0
890,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,12.0,19.0,0.0,,11.0,0.0,7.0,0.0,1.0
891,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,14.0,8.0,0.0,,,,,,
892,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,15.0,-4.0,0.0,,,,,,
893,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,16.0,5.0,0.0,,,,,,
894,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,16.0,11.0,0.0,,,,,,
895,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,16.0,12.0,0.0,,,,,,
896,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,22.0,24.0,0.0,,22.0,0.0,2.0,0.0,0.0
897,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,23.0,19.0,0.0,,19.0,0.0,0.0,0.0,0.0
898,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,29.0,16.0,0.0,,16.0,0.0,0.0,0.0,0.0
899,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,31.0,24.0,0.0,,24.0,0.0,0.0,0.0,0.0
900,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,31.0,31.0,0.0,,31.0,0.0,0.0,0.0,0.0
901,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,32.0,26.0,0.0,,26.0,0.0,0.0,0.0,0.0
902,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,33.0,21.0,0.0,,20.0,0.0,0.0,0.0,1.0
903,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,42.0,20.0,0.0,,20.0,0.0,0.0,0.0,0.0
904,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,44.0,32.0,0.0,,32.0,0.0,0.0,0.0,0.0
905,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,109.0,110.0,0.0,,109.0,0.0,1.0,0.0,0.0
906,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,120.0,91.0,0.0,,26.0,0.0,0.0,0.0,65.0
907,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,136.0,133.0,0.0,,35.0,0.0,0.0,0.0,98.0
908,2022-01-01,American Airlines Inc.,DCA,KDCA,VA,Virginia,Ronald Reagan Washington National Airport,38.8522,-77.0378,183.0,183.0,0.0,,139.0,44.0,0.0,0.0,0.0
909,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,-4.0,26.0,0.0,,0.0,0.0,26.0,0.0,0.0
910,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,-4.0,28.0,0.0,,0.0,0.0,28.0,0.0,0.0
911,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,-3.0,-7.0,0.0,,,,,,
912,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,-3.0,1.0,0.0,,,,,,
913,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,-3.0,29.0,0.0,,0.0,0.0,29.0,0.0,0.0
914,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,4.0,38.0,0.0,,4.0,0.0,34.0,0.0,0.0
915,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,5.0,46.0,0.0,,0.0,5.0,41.0,0.0,0.0
916,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,9.0,37.0,0.0,,0.0,9.0,28.0,0.0,0.0
917,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,12.0,43.0,0.0,,12.0,0.0,31.0,0.0,0.0
918,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,15.0,31.0,0.0,,15.0,0.0,16.0,0.0,0.0
919,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,19.0,39.0,0.0,,0.0,19.0,20.0,0.0,0.0
920,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,20.0,36.0,0.0,,0.0,5.0,16.0,0.0,15.0
921,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,22.0,41.0,0.0,,0.0,22.0,19.0,0.0,0.0
922,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,25.0,-2.0,0.0,,,,,,
923,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,26.0,13.0,0.0,,,,,,
924,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,31.0,29.0,0.0,,0.0,16.0,0.0,0.0,13.0
925,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,38.0,77.0,0.0,,0.0,38.0,39.0,0.0,0.0
926,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,46.0,70.0,0.0,,46.0,0.0,24.0,0.0,0.0
927,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,52.0,43.0,0.0,,0.0,31.0,0.0,0.0,12.0
928,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,56.0,56.0,0.0,,0.0,8.0,0.0,0.0,48.0
929,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,72.0,89.0,0.0,,72.0,0.0,17.0,0.0,0.0
930,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,78.0,94.0,0.0,,0.0,27.0,16.0,0.0,51.0
931,2022-01-01,American Airlines Inc.,DEN,KDEN,CO,Colorado,Denver International Airport,39.8617,-104.673,83.0,90.0,0.0,,0.0,26.0,7.0,0.0,57.0
932,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,A,,,,,
933,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,A,,,,,
934,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
935,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
936,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
937,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
938,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
939,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
940,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
941,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,,,1.0,B,,,,,
942,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-10.0,-10.0,0.0,,,,,,
943,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-9.0,-3.0,0.0,,,,,,
944,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-9.0,-1.0,0.0,,,,,,
945,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-9.0,4.0,0.0,,,,,,
946,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-8.0,-21.0,0.0,,,,,,
947,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-8.0,-15.0,0.0,,,,,,
948,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-8.0,-1.0,0.0,,,,,,
949,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-8.0,9.0,0.0,,,,,,
950,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-7.0,-18.0,0.0,,,,,,
951,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-7.0,-16.0,0.0,,,,,,
952,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-7.0,-14.0,0.0,,,,,,
953,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-7.0,-14.0,0.0,,,,,,
954,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-7.0,11.0,0.0,,,,,,
955,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-7.0,24.0,0.0,,0.0,0.0,24.0,0.0,0.0
956,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,-14.0,0.0,,,,,,
957,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,-3.0,0.0,,,,,,
958,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,-3.0,0.0,,,,,,
959,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,1.0,0.0,,,,,,
960,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,2.0,0.0,,,,,,
961,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,5.0,0.0,,,,,,
962,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,8.0,0.0,,,,,,
963,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,9.0,0.0,,,,,,
964,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-6.0,11.0,0.0,,,,,,
965,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-5.0,-27.0,0.0,,,,,,
966,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-5.0,-27.0,0.0,,,,,,
967,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-5.0,-22.0,0.0,,,,,,
968,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-5.0,-20.0,0.0,,,,,,
969,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-5.0,-17.0,0.0,,,,,,
970,2022-01-01,American Airlines Inc.,DFW,KDFW,TX,Texas,Dallas/Fort Worth International Airport,32.8968,-97.038,-5.0,-16.0,0.0,,,,,,
